FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-177c,24-06-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-177b,24-06-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-177a,24-06-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1779,24-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1778,24-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1777,24-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1776,24-06-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1775,24-06-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1774,24-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1773,24-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1772,24-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1771,24-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,4,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1770,24-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-176f,24-07-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-176e,24-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,3,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-176d,24-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-176c,24-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,06088,Nice,1,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-176b,24-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-176a,24-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,2,0,6,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1769,24-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1768,24-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,1,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1767,24-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1766,24-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1765,24-08-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1764,24-08-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1763,24-08-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1762,24-08-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1761,24-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1760,24-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,5,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-175f,24-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-175e,24-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-175d,24-08-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-175c,24-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-175b,24-09-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-175a,24-09-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1759,24-09-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1758,24-09-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,2,0,3,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1757,24-09-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1756,24-09-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1755,24-09-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1754,24-09-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1753,24-09-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1752,24-09-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1751,24-09-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1750,24-09-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-174f,24-10-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-174e,24-10-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-174d,24-10-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-174c,24-10-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-174b,24-10-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-174a,24-10-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1749,24-10-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1748,24-10-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1747,24-10-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1746,24-10-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1745,24-10-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1744,24-10-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1743,24-11-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1742,24-11-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1741,24-11-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,4,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1740,24-11-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-173f,24-11-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,4,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-173e,24-11-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,4,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-173d,24-12-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-173c,24-12-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-173b,24-12-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-173a,24-12-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1739,24-12-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1738,24-12-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1737,25-01-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1736,25-01-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,1,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1735,25-01-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1734,25-01-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1733,25-01-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1732,25-01-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1731,25-01-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1730,25-01-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-172f,25-01-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-172e,25-01-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-172d,25-01-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-172c,25-01-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-172b,25-02-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-172a,25-02-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1729,25-02-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1728,25-02-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1727,25-02-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1726,25-02-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,3,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1725,25-02-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1724,25-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,6,0,4,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1723,25-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,4,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1722,25-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,5,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1721,25-02-2019 00:00:00,7,Médiocre,AtmoSud,commune,83137,Toulon,3,0,4,7,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1720,25-02-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,4,0,4,7,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-171f,25-03-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-171e,25-03-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,6,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-171d,25-03-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-171c,25-03-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,4,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-171b,25-03-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-171a,25-03-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1719,25-03-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1718,25-03-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1717,25-03-2019 00:00:00,7,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,7,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1716,25-03-2019 00:00:00,8,Mauvais,AtmoSud,commune,13055,Marseille,3,0,4,8,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1715,25-03-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,1,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1714,25-03-2019 00:00:00,8,Mauvais,AtmoSud,commune,84007,Avignon,1,0,5,8,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1713,25-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1712,25-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,2,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1711,25-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1710,25-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,3,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-170f,25-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,3,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-170e,25-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,3,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-170d,25-04-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-170c,25-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,4,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-170b,25-04-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-170a,25-04-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1709,25-04-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1708,25-04-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1707,25-05-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,0,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1706,25-05-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,0,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1705,25-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,0,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1704,25-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,0,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1703,25-05-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,0,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1702,25-05-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,0,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1701,25-05-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-1700,25-05-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16ff,25-05-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16fe,25-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16fd,25-05-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16fc,25-05-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16fb,25-06-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16fa,25-06-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16f9,25-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16f8,25-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16f7,25-06-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16f6,25-06-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16f5,25-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16f4,25-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16f3,25-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16f2,25-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16f1,25-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16f0,25-06-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,2,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16ef,25-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16ee,25-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16ed,25-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16ec,25-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,4,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16eb,25-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16ea,25-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,2,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16e9,25-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16e8,25-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16e7,25-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16e6,25-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16e5,25-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-16e4,25-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,5,0,#F4B638
